ID_PERSON,GENDER,LASTNAME,FIRSTNAME,ADDRESS,CITY,POSTAL_CODE,EMAIL,AGE,ORIGIN,CAUSE
906,Female,Schmitt,Arnaude,"59, chemin Oceane Lefort",Leblanc-sur-Mer,51811,arnaude.schmitt@yahoo.com,18,Pays-Bas,Attentat de Saint-Quentin-Fallavier
907,Female,Leconte,Maryse,boulevard Louise Boulay,Deschamps,26917,maryse.leconte@outlook.com,98,Afghanistan,Attentat de Cagnano
908,Female,Grenier,Denise,"77, chemin de Royer",Lamy,56770,denise.grenier@yahoo.com,50,Territoire britannique de l'océan Indien,Attentat de Saint Palais
909,Male,Guillon,Julien,"9, boulevard de Coste",DanielVille,55160,julien.guillon@outlook.com,51,Antarctique,Attentat de Mende
910,Female,Roy,Michelle,"86, chemin Denise Roche",Saint Philippinenec,57708,michelle.roy@free.fr,88,Qatar,Attentat de Perpignan
911,Female,Breton,Élise,"6, rue de Le Gall",Ramosboeuf,36977,élise.breton@outlook.com,74,Sri Lanka,Attentat de Saint-Cyprien
912,Male,Salmon,Adrien,"19, avenue Blondel",Evrard-sur-Guyon,44513,adrien.salmon@gmail.com,44,Pakistan,Attentat de Saint Palais
913,Male,Bouvet,Raymond,"8, avenue Leclercq",Maury,74857,raymond.bouvet@yahoo.com,82,Pérou,Attentat de Levie
914,Male,Cordier,Pierre,"28, rue Vidal",Gonzalez,34146,pierre.cordier@hotmail.com,86,Norfolk (Îles),Attentat de Hendaye
915,Male,Guichard,Édouard,"18, rue Louise Chauveau",Saint Sebastien-la-Foret,06146,édouard.guichard@hotmail.com,23,Islande,Attentat de Venzolasca
916,Male,Dumas,Georges,avenue Arnaude Rodrigues,Dias,44249,georges.dumas@hotmail.com,42,Vatican (Etat du),Attentat de Linguizzetta
917,Male,Garcia,Emmanuel,rue de Diallo,Sainte Richard,07565,emmanuel.garcia@yahoo.com,93,Niger,Attentat de Porto Vecchio
918,Female,Faivre,Françoise,"30, boulevard Olivie Maillet",Diaz-la-Foret,33922,françoise.faivre@free.fr,44,Groenland,Attentat de Levallois
919,Male,Diaz,Denis,"2, rue de Thomas",Mullernec,10683,denis.diaz@free.fr,65,Rép. Dém. du Congo,Attentat de Brest
920,Female,Lacombe,Louise,chemin de Peron,Barre,18843,louise.lacombe@free.fr,50,Mauritanie,Attentat de Clichy
921,Male,Lemoine,Roland,"88, chemin Emile Evrard",Raynaud-sur-Tanguy,43367,roland.lemoine@free.fr,18,Guinée Equatoriale,Attentat de Mende
922,Female,Pages,Anastasie,"90, avenue Marchand",GuilletVille,56848,anastasie.pages@outlook.com,70,République centrafricaine,Attentat de Homps
923,Female,Mace,Marie,"463, avenue Genevieve Guillaume",Rochenec,92723,marie.mace@free.fr,59,Saint Pierre et Miquelon,Attentat de Lumio
924,Female,Charles,Marcelle,"52, chemin Le Goff",Ollivierdan,09575,marcelle.charles@yahoo.com,70,Zaïre,Attentat de Macon
925,Female,Moulin,Adrienne,"8, rue de Berthelot",Fabreboeuf,64456,adrienne.moulin@hotmail.com,78,Guatemala,Attentat de Porto Vecchio
926,Female,Bouvet,Jeannine,"831, avenue Guillon",Peltier,42154,jeannine.bouvet@outlook.com,64,Irak,Attentat de Versailles
927,Female,Courtois,Michelle,"67, chemin de Levy",Gilles-sur-Rodriguez,90181,michelle.courtois@gmail.com,93,Réunion (La),Attentat de Nimes
928,Female,Gaillard,Diane,"521, avenue de Paul",Neveudan,21508,diane.gaillard@gmail.com,96,Pakistan,Attentat de Boucau
929,Female,Vaillant,Michelle,rue de Robin,Remy-la-Foret,53919,michelle.vaillant@free.fr,69,Porto Rico,Attentat de Salon-de-Provence
930,Male,Regnier,Luc,avenue Cohen,Sainte BrigitteVille,40506,luc.regnier@hotmail.com,22,Saint Vincent et les Grenadines,Attentat de Ajaccio
931,Male,Colin,Christophe,"24, rue Mercier",Guillot,83566,christophe.colin@gmail.com,37,Moldavie,Attentat de Arras
932,Male,Dupré,Patrick,"32, boulevard Guillaume Rodriguez",Fabre,47958,patrick.dupré@outlook.com,41,Burkina Faso,Attentat de Dieuze
933,Male,Godard,Édouard,"43, boulevard Jacquot",Regnier,21652,édouard.godard@yahoo.com,92,Vierges (Îles),Attentat de Bessieres
934,Male,Guillou,Stéphane,rue de Henry,Lecoq-les-Bains,71409,stéphane.guillou@free.fr,88,France,Attentat de L'Ile Rousse
935,Female,Gillet,Manon,rue Henri Lombard,Bertinboeuf,06403,manon.gillet@outlook.com,31,Palau,Attentat de Auneau
936,Male,Samson,Stéphane,"53, chemin de Roche",Paris-sur-Leclercq,20449,stéphane.samson@outlook.com,87,Burundi,Attentat de Marange-Silvange
937,Female,Morin,Océane,"866, rue de Schmitt",Cordier,35353,océane.morin@gmail.com,13,Antigua et Barbuda,Attentat de Neuilly-sur-Seine
938,Female,Rodriguez,Juliette,"38, rue de Leblanc",Huetboeuf,43779,juliette.rodriguez@outlook.com,78,Zambie,Attentat de Castellare di Casinca
939,Female,Ribeiro,Aimée,"967, chemin de Marechal",Lemoine,54992,aimée.ribeiro@hotmail.com,86,Nouvelle-Zélande,Attentat de Angers
940,Female,Lambert,Emmanuelle,"70, avenue de Rolland",Dumas,14201,emmanuelle.lambert@gmail.com,74,Lesotho,Attentat de Furiani
941,Female,Regnier,Pénélope,"95, rue de Tessier",Malletboeuf,37591,pénélope.regnier@hotmail.com,60,Niger,Attentat de Lumio
942,Female,Gimenez,Isabelle,"160, rue Lemonnier",Teixeira,56236,isabelle.gimenez@gmail.com,43,Timor,Attentat de Romainville
943,Female,Weber,Isabelle,"88, boulevard Sabine Lucas",Bazinnec,23841,isabelle.weber@yahoo.com,85,Pologne,Attentat de Ouveillan
944,Male,Brun,Roland,"46, chemin Arthur Muller",Cohen-sur-Lecomte,49934,roland.brun@gmail.com,89,Territoire britannique de l'océan Indien,Attentat de Bidart
945,Male,Humbert,Tristan,"440, rue Masse",Hebert,21160,tristan.humbert@hotmail.com,72,Liban,Attentat de Alzonne
946,Female,Perrier,Laetitia,"38, rue Gay",Labbe,11827,laetitia.perrier@hotmail.com,66,Mariannes du Nord (Îles),Attentat de Piedicroce
947,Male,Guérin,Benoît,avenue de Pasquier,Roche,40285,benoît.guérin@gmail.com,35,Heard et McDonald (Îles),Attentat de Aghione
948,Male,Marques,Joseph,boulevard Claudine Bourgeois,Sainte Thibaut-sur-Mer,16696,joseph.marques@yahoo.com,26,Slovaquie,Attentat de Coti Chiavari
949,Female,Le Goff,Suzanne,"64, rue Nicolas",Hardy,53918,suzanne.le goff@hotmail.com,41,Gabon,Attentat de Labastide-Villefranche
950,Male,Techer,Frédéric,"19, chemin Sabine Monnier",Saint Emilie,57469,frédéric.techer@free.fr,81,Namibie,Attentat de Murato
951,Male,Didier,Alain,"942, chemin Francois",Teixeira-sur-Benard,38320,alain.didier@hotmail.com,41,Burkina Faso,Attentat de Valence
952,Female,Bouvier,Constance,rue Sophie Poirier,HenryBourg,38166,constance.bouvier@outlook.com,55,Cook (Îles),Attentat de Sperone
953,Male,Laurent,Eugène,"13, rue Christiane Herve",Simon-les-Bains,53357,eugène.laurent@gmail.com,46,Équateur,Attentat de Gareoult
954,Male,Colin,Thierry,"405, boulevard de Pelletier",Bazin-sur-Morel,20259,thierry.colin@yahoo.com,99,Monaco,Attentat de Corsa du Sud district
955,Male,Dumas,Richard,"48, avenue Lorraine Klein",Duhamel-sur-Mer,27647,richard.dumas@hotmail.com,59,Sainte Hélène,Attentat de La Seyne-sur-Mer
956,Male,Bernier,Paul,boulevard Salmon,Rodrigueznec,17353,paul.bernier@outlook.com,78,Zimbabwe,Attentat de Juan-les-Pins
957,Female,Vallet,Anouk,"19, chemin Lucas Rolland",Clementdan,57121,anouk.vallet@outlook.com,94,France,Attentat de Paris
958,Female,Colin,Marthe,"918, rue de Schneider",Maillard-la-Foret,16396,marthe.colin@hotmail.com,90,Nepal,Attentat de Nimes
959,Female,Gaudin,Sophie,"15, rue Roger Pinto",Martin-les-Bains,86367,sophie.gaudin@gmail.com,61,Arménie,Attentat de Coggia
960,Male,Foucher,Émile,"73, boulevard Veronique Fouquet",Sainte Margaret,72991,émile.foucher@gmail.com,57,Yemen,Attentat de Brest
961,Female,Renault,Édith,"58, chemin Elodie Delorme",Leveque,77195,édith.renault@outlook.com,92,Angola,Attentat de Ciboure
962,Male,Rousseau,Bertrand,avenue Patricia Charrier,Maury-sur-Chevalier,66504,bertrand.rousseau@hotmail.com,88,Venezuela,Attentat de Bastelica
963,Female,Lopes,Agnès,"56, rue Samson",Marques-les-Bains,53760,agnès.lopes@yahoo.com,32,Suisse,Attentat de Bonifacio
964,Female,Blondel,Nicole,"55, rue Gabrielle Da Costa",Sainte MargaretBourg,41631,nicole.blondel@yahoo.com,45,Burundi,Attentat de Grenoble
965,Female,Chrétien,Nicole,"89, avenue de Masse",Saint Gabriel,10297,nicole.chrétien@gmail.com,89,Libéria,Attentat de Macinaggio
966,Female,Daniel,Antoinette,"86, avenue de Samson",David,13653,antoinette.daniel@gmail.com,85,Luxembourg,Attentat de Gareoult
967,Male,Laine,Benjamin,"6, avenue de Guibert",Martinez,01689,benjamin.laine@outlook.com,41,Sainte Hélène,Attentat de Paimpol
968,Female,Bertrand,Véronique,"66, rue Franck Aubry",Jacquot,76795,véronique.bertrand@gmail.com,97,Djibouti,Attentat de Valence
969,Male,Lesage,Gilles,"889, rue Chevallier",Girard-sur-Letellier,93203,gilles.lesage@outlook.com,58,Tunisie,Attentat de Folelli
970,Female,Guillet,Emmanuelle,"376, avenue Bertrand",Saint Bernard,53312,emmanuelle.guillet@yahoo.com,28,Nouvelle-Zélande,Attentat de Chalon-sur-Saone
971,Male,Rey,Alain,"989, boulevard de Benoit",Jacob-les-Bains,97371,alain.rey@hotmail.com,47,Grèce,Attentat de Dinan
972,Male,Chauvet,René,"235, rue de Guillet",Saint Marcel,07578,rené.chauvet@yahoo.com,61,Sainte Hélène,Attentat de Besancon
973,Male,Boucher,David,"47, rue Agathe Gimenez",Ferrand,76300,david.boucher@free.fr,61,Guinée Equatoriale,Attentat de Moriani
974,Female,Lejeune,Philippine,"20, chemin de Seguin",Sainte Thibault-sur-Mer,78202,philippine.lejeune@yahoo.com,57,Islande,Attentat de Seyssinet-Pariset
975,Male,Vaillant,Martin,"95, rue Chartier",Saint William,34787,martin.vaillant@hotmail.com,40,Pakistan,Attentat de Varennes-sur-Allier
976,Male,Pereira,Philippe,rue de Caron,Barbe,33763,philippe.pereira@outlook.com,57,Saint Pierre et Miquelon,Attentat de Lezay
977,Female,Lebreton,Aurélie,"53, chemin de Sanchez",Saint David,11875,aurélie.lebreton@outlook.com,85,Lesotho,Attentat de Tain L'Hermitage
978,Female,Lefort,Nathalie,boulevard de Charles,SauvageBourg,19930,nathalie.lefort@gmail.com,98,Lithuanie,Attentat de Cala Longa
979,Male,Bouvet,Victor,"42, chemin de Rousseau",Chartier-sur-Couturier,47847,victor.bouvet@free.fr,68,Irlande,Attentat de L'Ile-Rousse
980,Female,Maillard,Nicole,"800, rue de Grondin",LesageBourg,84419,nicole.maillard@free.fr,98,Trinité et Tobago,Attentat de Valenciennes
981,Female,Henry,Michèle,"57, rue Rocher",Lemaitre-sur-Mer,55691,michèle.henry@free.fr,37,Mariannes du Nord (Îles),Attentat de Anghone
982,Female,Toussaint,Anouk,"61, rue de Pineau",Delahayeboeuf,36835,anouk.toussaint@outlook.com,95,Burkina Faso,Attentat de strasbourg
983,Female,Laroche,Sabine,"5, chemin Jacqueline Cohen",Saint Emmanuel-les-Bains,57739,sabine.laroche@gmail.com,63,Samoa,Attentat de Nivillac
984,Male,Samson,Éric,"70, rue Claire Coulon",ValetteVille,89274,éric.samson@gmail.com,97,Libye,Attentat de Chatillon-sous-Bagneux
985,Female,Navarro,Pauline,"929, avenue Renard",Saint Denis,61549,pauline.navarro@hotmail.com,28,Brunei,Attentat de Saint-Jean-de-Luz
986,Male,Leblanc,Patrick,"74, rue Timothee Roux",Saint Bertrand,58158,patrick.leblanc@free.fr,30,Vierges (Îles),Attentat de Saint Florent
987,Male,Peltier,Christophe,"4, rue Celine Ruiz",Sainte Aimee,97211,christophe.peltier@outlook.com,35,Tanzanie,Attentat de Colombes
988,Female,Lucas,Agathe,"73, avenue de Morel",Lucas-les-Bains,95314,agathe.lucas@yahoo.com,23,Sénégal,Attentat de Huelgoat
989,Male,Foucher,William,"2, boulevard Joseph Verdier",Gautier-sur-Mer,01510,william.foucher@free.fr,83,Dominique,Attentat de Antibes
990,Male,Samson,Olivier,"40, avenue Antoine",Saint Bertrand,15294,olivier.samson@gmail.com,13,Swaziland,Attentat de Salies-de-Bearn
991,Male,Navarro,Isaac,"85, rue de Delmas",Bonnin,82506,isaac.navarro@hotmail.com,33,Pologne,Attentat de Linguizzetta
992,Female,Simon,Caroline,"84, chemin Eugene Denis",Brunet,57723,caroline.simon@hotmail.com,77,Venezuela,Attentat de Lecumberry
993,Male,Vidal,Maurice,"22, chemin Delorme",Baudryboeuf,46352,maurice.vidal@yahoo.com,99,Ouganda,Attentat de Belgodere
994,Female,Pineau,Christelle,"2, boulevard de Le Goff",Martel,86267,christelle.pineau@yahoo.com,12,Maldives (Îles),Attentat de Figoni
995,Male,Martins,Léon,"48, rue de Merle",Cordier,79127,léon.martins@gmail.com,64,Hong Kong,Attentat de Veneux-les-Sablons
996,Female,Brunet,Isabelle,rue Lorraine Rousseau,Clement-la-Foret,91949,isabelle.brunet@yahoo.com,96,Portugal,Attentat de Saint-Etienne-de-Baigorry
997,Male,Chevalier,Rémy,"8, chemin Margaud Da Costa",Gilbert,60969,rémy.chevalier@yahoo.com,31,Norfolk (Îles),Attentat de Beanity
998,Female,Chauvin,Danielle,"65, rue de Clerc",Benard,52557,danielle.chauvin@yahoo.com,18,Ghana,Attentat de Aubervilliers
999,Male,Couturier,Lucas,"7, chemin Anne Potier",Dufour-sur-Delmas,37562,lucas.couturier@gmail.com,73,Bolivie,Attentat de Porto-Vecchio
1000,Male,Jacquot,Thomas,"21, avenue Torres",Lefebvre,31898,thomas.jacquot@gmail.com,94,Géorgie du Sud et Sandwich du Sud (Îles),Attentat de Bessieres
1001,Female,Guillou,Véronique,"44, rue de Guillet",Maurice,48843,véronique.guillou@gmail.com,61,Irlande,Attentat de Pontorson
1002,Male,Ferreira,François,boulevard de Chartier,Muller-les-Bains,50807,françois.ferreira@hotmail.com,40,Suriname,Attentat de Bagneux
1003,Male,Potier,Thierry,"13, rue de Richard",Berger-la-Foret,74438,thierry.potier@outlook.com,73,Yemen,Attentat de Biarritz
1004,Male,Humbert,Denis,"71, rue Marques",ParisBourg,56197,denis.humbert@outlook.com,36,Vanuatu,Attentat de Calvi
1005,Male,Legros,Matthieu,"11, avenue de Thierry",Monnier-sur-Mahe,74876,matthieu.legros@hotmail.com,29,Tokelau,Attentat de Dieuze
1006,Female,Delahaye,Marine,boulevard Riviere,Bernard,76173,marine.delahaye@gmail.com,28,Ghana,Attentat de Saint-Malo
1007,Male,Lesage,Julien,"97, boulevard Roland Hamel",Royer,08282,julien.lesage@hotmail.com,85,Moldavie,Attentat de Baleone
1008,Male,Charpentier,Paul,boulevard Edith Gay,Benardnec,76385,paul.charpentier@free.fr,88,Estonie,Attentat de Usquain
1009,Female,Reynaud,Caroline,"32, boulevard de Boulanger",Olivier-la-Foret,34301,caroline.reynaud@outlook.com,65,Falkland (Île),Attentat de Marignac
1010,Female,Neveu,Alice,"79, chemin Marin",Faivre-sur-Tessier,68201,alice.neveu@outlook.com,75,Vierges britanniques (Îles),Attentat de Cachan
1011,Male,Giraud,Georges,"3, rue de Dupre",Alexandre,78406,georges.giraud@hotmail.com,72,Djibouti,Attentat de Tredudon
1012,Male,Carpentier,Léon,"29, avenue Weiss",Bigotdan,22638,léon.carpentier@free.fr,89,Norvège,Attentat de Club de la Marana
1013,Female,Normand,Margaux,boulevard de Durand,Blondel-sur-Mer,60984,margaux.normand@yahoo.com,74,Vatican (Etat du),Attentat de Metz
1014,Female,Texier,Pauline,"87, rue Sophie Joubert",Renard-la-Foret,94595,pauline.texier@free.fr,22,Singapour,Attentat de Saint-pee-sur-nivelle
1015,Male,Pereira,Franck,"42, avenue Fournier",Faivre,71640,franck.pereira@free.fr,68,Équateur,Attentat de San Ciprianu
1016,Female,Hebert,Margot,"31, rue Besnard",Valette,86101,margot.hebert@gmail.com,30,Libye,Attentat de Clermont-Ferrand
1017,Female,Rossi,Aimée,"61, avenue de Aubry",Sainte Gregoire,20895,aimée.rossi@yahoo.com,53,Mongolie,Attentat de Carcassonne
1018,Female,Costa,Alexandria,"80, chemin Petitjean",Jacquotdan,02642,alexandria.costa@free.fr,75,Vanuatu,Attentat de Marina de Pietracorbara
1019,Male,Lagarde,Zacharie,"90, chemin de Jacquot",Collin,13171,zacharie.lagarde@gmail.com,24,Albanie,Attentat de Joue-les-Tours
1020,Male,Salmon,Marcel,boulevard Bernier,Antoine,63563,marcel.salmon@hotmail.com,74,Micronésie (États fédérés de),Attentat de Ceret
1021,Female,Vallée,Célina,"22, chemin Marin",Lopezdan,22319,célina.vallée@hotmail.com,24,Libye,Attentat de Antibes
1022,Female,Gérard,Maggie,chemin de Dos Santos,Morvan,91104,maggie.gérard@free.fr,22,Kenya,Attentat de Dreux
1023,Male,Ferreira,François,"8, chemin de Bigot",Guillou-la-Foret,54948,françois.ferreira@free.fr,56,Roumanie,Attentat de Romans-sur-Isere
1024,Female,Morin,Marthe,"17, rue de Besson",Lelievre,92462,marthe.morin@outlook.com,27,Libéria,Attentat de Orleans
1025,Female,Benoit,Astrid,"84, avenue de Evrard",Daniel,26941,astrid.benoit@hotmail.com,72,Bahamas,Attentat de Chatillon-sous-Bagneux
1026,Female,Blanchard,Zoé,"40, avenue de Gautier",Humbert-la-Foret,12963,zoé.blanchard@gmail.com,25,Uruguay,Attentat de Berre L'Etang
1027,Male,Lelièvre,Charles,avenue Perret,Perrin,97277,charles.lelièvre@free.fr,70,Belize,Attentat de Balogna
1028,Male,Louis,Adrien,"29, avenue de Bouvier",Saint Valerie,29366,adrien.louis@hotmail.com,15,Ouzbékistan,Attentat de Saint Denis
1029,Female,Maréchal,Monique,"51, avenue de Moreno",Deschamps-la-Foret,12585,monique.maréchal@outlook.com,36,Guinée,Attentat de Oletta
1030,Male,Delmas,Honoré,"24, rue Celina Guibert",Morel,45316,honoré.delmas@outlook.com,25,Royaume-Uni,Attentat de Lartigot
1031,Male,Raynaud,Paul,"42, rue de Roussel",Alves,17294,paul.raynaud@gmail.com,21,Irak,Attentat de Saint Palais
1032,Female,Allard,Margaret,rue Chauveau,Weiss,25620,margaret.allard@gmail.com,65,Albanie,Attentat de Arles
1033,Male,Moreau,Richard,"623, rue de Perrot",Giraud-sur-Hardy,31521,richard.moreau@outlook.com,70,Niger,Attentat de Lyon
1034,Male,Henry,Timothée,chemin Levy,Maillard,27744,timothée.henry@gmail.com,15,Saint-Marin (Rép. de),Attentat de Marseille
1035,Female,Hoareau,Anouk,"597, chemin de Guichard",Klein,68447,anouk.hoareau@gmail.com,10,Territoire britannique de l'océan Indien,Attentat de Herault district
1036,Male,Perrier,Yves,"38, avenue Christine Guerin",Sainte Thomasboeuf,19834,yves.perrier@gmail.com,13,Nouvelle-Zélande,Attentat de La Seyne-Sur-Mer
1037,Male,Voisin,Franck,"48, rue Odette Bousquet",Aubry,11268,franck.voisin@gmail.com,48,Guadeloupe,Attentat de San Ciprianu
1038,Female,Ramos,Nathalie,"18, avenue de Remy",Sainte CelinaVille,12962,nathalie.ramos@outlook.com,86,Îles Mineures Éloignées des États-Unis,Attentat de Calais
1039,Female,Mahe,Aimée,"53, boulevard de Dufour",Godard,63604,aimée.mahe@gmail.com,18,Oman,Attentat de Ile de Cavallo
1040,Male,Andre,Charles,"45, avenue Diallo",Guilletboeuf,76407,charles.andre@outlook.com,23,Thailande,Attentat de Pianottoli-Caldarello
1041,Male,Meunier,Jérôme,"62, chemin de Marchal",Lelievre,16890,jérôme.meunier@yahoo.com,42,Tunisie,Attentat de Saint-pee-sur-nivelle
1042,Male,Laurent,Thomas,"8, avenue Penelope Poulain",Sainte Antoinette,52403,thomas.laurent@yahoo.com,51,Comores,Attentat de Hyeres
1043,Male,Sanchez,Auguste,"42, rue Isabelle Costa",Saint Christiane,42159,auguste.sanchez@gmail.com,19,Micronésie (États fédérés de),Attentat de Saint-Pee-sur-Nivelle
1044,Male,Normand,Gabriel,boulevard Auguste Labbe,Blot-les-Bains,24559,gabriel.normand@free.fr,86,Autriche,Attentat de Maora
1045,Female,Paris,Claude,"848, rue Albert",Texier-les-Bains,26692,claude.paris@yahoo.com,37,Myanmar,Attentat de Vescovato
1046,Male,Foucher,Thibault,"862, boulevard Remy Julien",Chevalier,87499,thibault.foucher@gmail.com,77,Brunei,Attentat de Versailles
1047,Female,Morin,Antoinette,"5, boulevard Lemonnier",Lagarde,59118,antoinette.morin@free.fr,79,Singapour,Attentat de Castellare di Casinca
1048,Female,Perrin,Michelle,"57, chemin Dorothee Delmas",Berger,90374,michelle.perrin@yahoo.com,56,Inde,Attentat de Bordeaux
1049,Male,David,Marc,"90, boulevard Schneider",Guillot,92812,marc.david@gmail.com,82,Syrie,Attentat de Saint-Jean-de-Luz
1050,Male,Gautier,Pierre,chemin Lorraine Vincent,Sainte Josette,86500,pierre.gautier@yahoo.com,97,Bouvet (Îles),Attentat de Cala Longa
1051,Male,Mercier,Marc,"6, avenue Faure",Lecomtenec,48493,marc.mercier@yahoo.com,69,Jordanie,Attentat de Herbeys
1052,Male,Marin,Bertrand,"172, boulevard Jeannine Hamel",Denis,65849,bertrand.marin@free.fr,65,Israël,Attentat de Peronne
1053,Male,Faure,Tristan,"23, boulevard de Remy",Boulanger,54313,tristan.faure@gmail.com,88,Bouvet (Îles),Attentat de Cervione
1054,Female,Cordier,Marcelle,"36, rue de Masse",Guerin,29488,marcelle.cordier@yahoo.com,69,El Salvador,Attentat de Marange-Silvange
1055,Male,Leroux,Matthieu,avenue Stephanie Monnier,Saint GerardBourg,45294,matthieu.leroux@free.fr,23,Ukraine,Attentat de Afa
1056,Female,Dupont,Michelle,chemin Victoire Rodriguez,Sainte Christopheboeuf,82675,michelle.dupont@free.fr,89,Malte,Attentat de Sant Ambroggio
1057,Male,Lombard,Xavier,"6, avenue Sebastien Clerc",Saint Ines,35701,xavier.lombard@free.fr,58,La Barbad,Attentat de Calenzana
1058,Female,Poulain,Marie,"33, avenue Laurence Peltier",Sainte MadeleineBourg,49300,marie.poulain@outlook.com,45,Laos,Attentat de Logron
1059,Male,Chrétien,Joseph,"55, rue Jeannine Guibert",Leroy-les-Bains,25875,joseph.chrétien@free.fr,25,Égypte,Attentat de Dreux
1060,Female,Navarro,Patricia,"514, chemin Brunel",Muller,38165,patricia.navarro@yahoo.com,70,Gibraltar,Attentat de San Ciprianu
